"","KEY","STATECD","COUNTYCD","PLOT","t0","t1","t2","t3","N_REM","CONDITION","subplot_list"
"2903","55_41_20083",55,41,20083,2002,2007,2012,2018,4,"F",1324
"2904","55_41_20086",55,41,20086,2001,2006,2011,2017,4,"F",4231
"2905","55_41_20088",55,41,20088,2003,2008,2013,0,3,"F",1423
"2906","55_41_20091",55,41,20091,2004,2009,2014,0,3,"F",2413
"2907","55_41_20093",55,41,20093,2003,2008,2013,0,3,"F",2314
"2908","55_41_20095",55,41,20095,2002,2007,2012,2018,4,"M",2341
"2909","55_41_20097",55,41,20097,2004,2009,2015,0,3,"F",3142
"2910","55_41_20106",55,41,20106,2000,2005,2010,2015,4,"F",4321
"2911","55_41_20107",55,41,20107,2001,2006,2011,2017,4,"F",1243
"2912","55_41_20118",55,41,20118,2003,2008,2013,0,3,"F",2431
"2913","55_41_20120",55,41,20120,2003,2008,2013,0,3,"F",3214
"2914","55_41_20125",55,41,20125,2003,2008,2013,2019,4,"F",4312
"2915","55_41_20126",55,41,20126,2000,2005,2010,2015,4,"F",4123
"2916","55_41_20130",55,41,20130,2004,2009,2014,0,3,"F",2143
"2917","55_41_20131",55,41,20131,2000,2005,2010,2015,4,"F",1234
"2918","55_41_20132",55,41,20132,2000,2005,2010,2016,4,"F",3214
"2919","55_41_20133",55,41,20133,2004,2009,2014,0,3,"F",2134
"2920","55_41_20134",55,41,20134,2002,2007,2012,2018,4,"F",1234
"2921","55_41_20135",55,41,20135,2003,2008,2013,0,3,"F",2413
"2922","55_41_20136",55,41,20136,2003,2008,2013,0,3,"F",2134
"2923","55_41_20137",55,41,20137,2003,2008,2013,2019,4,"F",3241
"2924","55_41_20138",55,41,20138,2001,2006,2011,2017,4,"F",2134
"2925","55_41_20141",55,41,20141,2003,2008,2013,2019,4,"F",3142
"2926","55_41_20142",55,41,20142,2003,2008,2013,2019,4,"F",2143
"2927","55_41_20149",55,41,20149,2003,2008,2013,0,3,"F",1234
"2928","55_41_20152",55,41,20152,2001,2006,2011,2018,4,"F",1342
"2929","55_41_20153",55,41,20153,2003,2008,2013,0,3,"F",2134
"2930","55_41_20160",55,41,20160,2001,2006,2011,2016,4,"F",2341
"2931","55_41_20162",55,41,20162,2001,2006,2011,2018,4,"F",3142
"2932","55_41_20168",55,41,20168,2000,2005,2010,2016,4,"M",3241
"2933","55_41_20171",55,41,20171,2004,2009,2014,0,3,"F",2431
"2934","55_41_20175",55,41,20175,2004,2009,2014,0,3,"F",1432
"2935","55_41_20180",55,41,20180,2001,2006,2011,2017,4,"F",4213
"2936","55_41_20183",55,41,20183,2004,2009,2014,0,3,"F",2143
"2937","55_41_20187",55,41,20187,2003,2008,2013,0,3,"F",1432
"2938","55_41_20189",55,41,20189,2004,2009,2014,0,3,"F",4231
"2939","55_41_20197",55,41,20197,2000,2005,2010,2015,4,"M",1423
"2940","55_41_20198",55,41,20198,2000,2005,2010,2016,4,"F",1432
"2941","55_41_20200",55,41,20200,2003,2008,2013,0,3,"F",4231
"2942","55_41_20204",55,41,20204,2003,2008,2013,0,3,"F",1324
"2943","55_41_20205",55,41,20205,2000,2005,2010,2015,4,"M",3124
"2944","55_41_20209",55,41,20209,2002,2007,2012,2018,4,"M",1234
"2945","55_41_20210",55,41,20210,2002,2007,2012,2018,4,"F",4213
"2946","55_41_20212",55,41,20212,2004,2009,2014,0,3,"F",1432
"2947","55_41_20214",55,41,20214,2004,2009,2015,0,3,"F",1324
"2948","55_41_20217",55,41,20217,2003,2008,2013,0,3,"F",3412
"2949","55_41_20218",55,41,20218,2004,2009,2014,0,3,"F",1234
"2950","55_41_20219",55,41,20219,2000,2005,2010,2016,4,"F",1342
"2951","55_41_20221",55,41,20221,2004,2009,2014,0,3,"F",3214
"2952","55_41_20224",55,41,20224,2001,2006,2011,2018,4,"M",2314
"2953","55_41_20230",55,41,20230,2001,2006,2011,2018,4,"F",3421
"2954","55_41_20231",55,41,20231,2001,2006,2011,2017,4,"F",2341
"2955","55_41_20234",55,41,20234,2000,2005,2010,2015,4,"F",2314
"2956","55_41_20236",55,41,20236,2003,2008,2013,0,3,"F",2431
"2957","55_41_20238",55,41,20238,2001,2006,2011,2018,4,"F",2413
"2958","55_41_20241",55,41,20241,2004,2009,2015,0,3,"F",1324
"2959","55_41_20246",55,41,20246,2003,2008,2013,0,3,"F",1234
"2960","55_41_20248",55,41,20248,2001,2006,2011,2017,4,"F",4213
"2961","55_41_20252",55,41,20252,2002,2007,2012,2018,4,"M",2143
"2962","55_41_20253",55,41,20253,2002,2007,2012,2018,4,"F",1423
"2963","55_41_20256",55,41,20256,2001,2006,2011,2017,4,"F",3124
"2964","55_41_20260",55,41,20260,2004,2009,2014,0,3,"F",2341
"2965","55_41_20262",55,41,20262,2001,2006,2011,2017,4,"F",1243
"2966","55_41_20264",55,41,20264,2003,2008,2013,0,3,"F",3214
"2967","55_41_20269",55,41,20269,2003,2008,2013,2019,4,"F",1243
"2968","55_41_20276",55,41,20276,2002,2007,2012,2018,4,"F",3412
"2969","55_41_20280",55,41,20280,2001,2006,2011,2018,4,"F",1432
"2970","55_41_20281",55,41,20281,2002,2007,2012,2018,4,"F",4321
"2971","55_41_20282",55,41,20282,2003,2008,2013,2019,4,"F",2134
"2972","55_41_20283",55,41,20283,2001,2006,2011,2017,4,"F",4312
"2973","55_41_20284",55,41,20284,2001,2006,2011,2016,4,"F",2134
"2974","55_41_20285",55,41,20285,2003,2008,2013,0,3,"F",4321
"2975","55_41_20286",55,41,20286,2001,2006,2011,2017,4,"F",1324
"2976","55_41_20287",55,41,20287,2002,2007,2012,2018,4,"M",1243
"2977","55_41_20288",55,41,20288,2000,2005,2010,2015,4,"F",3214
"2978","55_41_20289",55,41,20289,2002,2007,2012,2019,4,"F",1243
"2979","55_41_20290",55,41,20290,2003,2008,2013,0,3,"F",4321
"2980","55_41_20291",55,41,20291,2000,2005,2010,2015,4,"M",3124
"2981","55_41_20292",55,41,20292,2000,2005,2010,2016,4,"F",2413
"2982","55_41_20293",55,41,20293,2000,2005,2010,2015,4,"F",4321
"2983","55_41_20294",55,41,20294,2000,2005,2010,2016,4,"F",4231
"2984","55_41_20296",55,41,20296,2000,2005,2010,2016,4,"F",3124
"2985","55_41_20297",55,41,20297,2000,2005,2010,2016,4,"F",3124
"2986","55_41_20298",55,41,20298,2000,2005,2010,2016,4,"F",3214
"2987","55_41_20299",55,41,20299,2000,2005,2010,2015,4,"F",2413
"2988","55_41_20300",55,41,20300,2000,2005,2010,2015,4,"F",1432
"2989","55_41_20302",55,41,20302,2000,2005,2010,2015,4,"F",4132
"2990","55_41_20303",55,41,20303,2000,2005,2010,2016,4,"F",2134
"2991","55_41_20304",55,41,20304,2000,2005,2010,2016,4,"F",1423
"2992","55_41_20305",55,41,20305,2000,2005,2010,2015,4,"F",1234
"2993","55_41_20307",55,41,20307,2000,2005,2010,2015,4,"F",4312
"2994","55_41_20308",55,41,20308,2000,2005,2010,2015,4,"F",4213
"2995","55_41_20310",55,41,20310,2001,2006,2011,2017,4,"F",4312
"2996","55_41_20311",55,41,20311,2001,2006,2011,2016,4,"F",2413
"2997","55_41_20312",55,41,20312,2001,2006,2011,2017,4,"F",4123
"2998","55_41_20315",55,41,20315,2001,2006,2011,2017,4,"F",3421
"2999","55_41_20316",55,41,20316,2001,2006,2011,2017,4,"F",2413
"3000","55_41_20317",55,41,20317,2001,2006,2011,2017,4,"F",4321
"3001","55_41_20318",55,41,20318,2001,2006,2011,2017,4,"F",2314
"3002","55_41_20319",55,41,20319,2001,2006,2011,2017,4,"F",3124
"3003","55_41_20321",55,41,20321,2001,2006,2011,2017,4,"M",3412
"3004","55_41_20322",55,41,20322,2001,2006,2011,2017,4,"F",3241
"3005","55_41_20323",55,41,20323,2001,2006,2011,2016,4,"M",4213
"3006","55_41_20324",55,41,20324,2001,2006,2011,2017,4,"F",3142
"3007","55_41_20325",55,41,20325,2001,2006,2011,2016,4,"F",3241
"3008","55_41_20326",55,41,20326,2001,2006,2011,2018,4,"F",3214
"3009","55_41_20341",55,41,20341,2001,2006,2011,2017,4,"F",1234
"3010","55_41_20342",55,41,20342,2002,2007,2012,2018,4,"F",2431
"3011","55_41_20343",55,41,20343,2002,2007,2012,2019,4,"M",3142
"3012","55_41_20344",55,41,20344,2002,2007,2012,2019,4,"F",1432
"3013","55_41_20345",55,41,20345,2002,2007,2012,2018,4,"F",2431
"3014","55_41_20346",55,41,20346,2002,2007,2012,2019,4,"F",3214
"3015","55_41_20347",55,41,20347,2002,2007,2012,2018,4,"F",1324
"3016","55_41_20348",55,41,20348,2002,2007,2012,2019,4,"F",2143
"3017","55_41_20350",55,41,20350,2002,2007,2012,2018,4,"F",4213
"3018","55_41_20352",55,41,20352,2002,2007,2012,2018,4,"M",2413
"3019","55_41_20353",55,41,20353,2002,2007,2012,2018,4,"F",3124
"3020","55_41_20354",55,41,20354,2002,2007,2012,2018,4,"F",1342
"3021","55_41_20355",55,41,20355,2002,2007,2012,2019,4,"F",2134
"3022","55_41_20356",55,41,20356,2002,2007,2012,2018,4,"F",2314
"3023","55_41_20357",55,41,20357,2002,2007,2012,2019,4,"M",2134
"3024","55_41_20358",55,41,20358,2002,2007,2012,2019,4,"M",2314
"3025","55_41_20359",55,41,20359,2002,2007,2012,2019,4,"F",3241
"3026","55_41_20360",55,41,20360,2003,2008,2013,0,3,"F",2143
"3027","55_41_20361",55,41,20361,2003,2008,2013,0,3,"F",2134
"3028","55_41_20362",55,41,20362,2003,2008,2013,2019,4,"F",2134
"3029","55_41_20363",55,41,20363,2003,2008,2013,0,3,"F",3124
"3030","55_41_20364",55,41,20364,2003,2008,2013,0,3,"F",4123
"3031","55_41_20365",55,41,20365,2003,2008,2013,0,3,"M",2341
"3032","55_41_20366",55,41,20366,2003,2008,2013,0,3,"F",2314
"3033","55_41_20368",55,41,20368,2003,2008,2013,0,3,"F",1324
"3034","55_41_20370",55,41,20370,2003,2008,2013,0,3,"F",3124
"3035","55_41_20371",55,41,20371,2003,2008,2013,0,3,"F",3124
"3036","55_41_20372",55,41,20372,2003,2008,2013,0,3,"F",2431
"3037","55_41_20373",55,41,20373,2003,2008,2013,2019,4,"F",4231
"3038","55_41_20374",55,41,20374,2003,2008,2013,0,3,"F",1234
"3039","55_41_20388",55,41,20388,2003,2008,2013,0,3,"F",2134
"3040","55_41_20389",55,41,20389,2002,2007,2012,2018,4,"F",4312
"3041","55_41_20390",55,41,20390,2004,2009,2014,0,3,"F",1243
"3042","55_41_20391",55,41,20391,2004,2009,2014,0,3,"F",3214
"3043","55_41_20392",55,41,20392,2004,2009,2014,0,3,"F",2134
"3044","55_41_20393",55,41,20393,2004,2009,2015,0,3,"F",3214
"3045","55_41_20395",55,41,20395,2004,2009,2014,0,3,"F",4132
"3046","55_41_20396",55,41,20396,2004,2009,2015,0,3,"F",3124
"3047","55_41_20397",55,41,20397,2004,2009,2014,0,3,"F",1342
"3048","55_41_20398",55,41,20398,2004,2009,2015,0,3,"M",1423
"3049","55_41_20399",55,41,20399,2004,2009,2014,0,3,"F",3142
"3050","55_41_20400",55,41,20400,2004,2009,2014,0,3,"F",4312
"3051","55_41_20401",55,41,20401,2004,2009,2015,0,3,"F",2431
"3052","55_41_20402",55,41,20402,2004,2009,2014,0,3,"F",1423
"3053","55_41_20417",55,41,20417,2004,2009,2014,0,3,"F",1324
"3054","55_41_20418",55,41,20418,2004,2009,2014,0,3,"F",4213
"3055","55_41_20419",55,41,20419,2004,2009,2014,0,3,"F",2134
"3056","55_41_20420",55,41,20420,2004,2009,2014,0,3,"F",2134
"3057","55_41_29012",55,41,29012,2002,2007,2012,2018,4,"F",1432
"3058","55_41_29015",55,41,29015,2002,2007,2012,2019,4,"F",4123
"3059","55_41_29016",55,41,29016,2002,2007,2012,2019,4,"F",3214
"3060","55_41_29017",55,41,29017,2004,2009,2014,0,3,"F",4123
"3061","55_41_29020",55,41,29020,2000,2005,2010,2016,4,"F",4231
"3062","55_41_29023",55,41,29023,2000,2005,2010,2016,4,"F",2341
"3063","55_41_29024",55,41,29024,2004,2009,2015,0,3,"F",1234
"3064","55_41_29027",55,41,29027,2004,2009,2014,0,3,"F",4123
"3065","55_41_29029",55,41,29029,2002,2007,2012,2018,4,"F",3241
"3066","55_41_29030",55,41,29030,2004,2009,2014,0,3,"F",1243
"3067","55_41_29032",55,41,29032,2004,2009,2015,0,3,"F",2413
"3068","55_41_29033",55,41,29033,2002,2007,2012,2018,4,"F",2413
"3069","55_41_29034",55,41,29034,2001,2006,2011,2016,4,"F",2431
"3070","55_41_29037",55,41,29037,2000,2005,2010,2016,4,"F",4132
"3071","55_41_29042",55,41,29042,2004,2009,2015,0,3,"F",4123
"3072","55_41_29045",55,41,29045,2004,2009,2014,0,3,"F",3142
"3073","55_41_29049",55,41,29049,2003,2008,2013,0,3,"M",2314
"3074","55_41_29051",55,41,29051,2000,2005,2010,2015,4,"F",3124
"3075","55_41_29055",55,41,29055,2002,2007,2012,2019,4,"M",4132
"3076","55_41_29056",55,41,29056,2000,2005,2010,2016,4,"F",4123
"3077","55_41_29057",55,41,29057,2001,2006,2011,2017,4,"F",1423
"3078","55_41_29064",55,41,29064,2003,2008,2013,0,3,"M",2431
"3079","55_41_29066",55,41,29066,2001,2006,2011,2017,4,"F",2143
"3080","55_41_29068",55,41,29068,2002,2007,2012,2018,4,"M",1342
"3081","55_41_29071",55,41,29071,2000,2005,2010,2016,4,"F",2134
"3082","55_41_29079",55,41,29079,2002,2007,2012,2018,4,"F",3241
"3083","55_43_20001",55,43,20001,2004,2009,2014,0,3,"M",4132
"3084","55_43_20002",55,43,20002,2004,2009,2014,0,3,"M",4123
"3085","55_43_20011",55,43,20011,2001,2006,2011,2017,4,"M",1432
"3086","55_43_20039",55,43,20039,2003,2008,2013,2019,4,"F",2134
"3087","55_43_20044",55,43,20044,2000,2005,2010,2015,4,"M",3124
"3088","55_43_20054",55,43,20054,2002,2007,2012,2018,4,"M",2413
"3089","55_43_20056",55,43,20056,2000,2005,2010,2015,4,"M",2341
"3090","55_43_20081",55,43,20081,2002,2007,2012,2019,4,"F",4132
"3091","55_43_20085",55,43,20085,2000,2005,2010,2015,4,"M",1234
"3092","55_43_20088",55,43,20088,2002,2007,2012,2018,4,"M",1234
"3093","55_43_20092",55,43,20092,2001,2006,2011,2017,4,"F",4321
"3094","55_43_20113",55,43,20113,2002,2007,2012,2018,4,"F",3241
"3095","55_43_20119",55,43,20119,2002,2007,2012,2018,4,"F",1432
"3096","55_43_20121",55,43,20121,2003,2008,2013,0,3,"F",3241
"3097","55_43_20125",55,43,20125,2003,2008,2013,0,3,"M",3412
"3098","55_43_20127",55,43,20127,2001,2006,2011,2017,4,"M",3214
"3099","55_43_20134",55,43,20134,2002,2007,2012,2018,4,"F",3412
"3100","55_43_20135",55,43,20135,2002,2007,2012,2019,4,"F",4213
"3101","55_43_20145",55,43,20145,2003,2008,2013,2019,4,"F",2413
"3102","55_43_20161",55,43,20161,2004,2009,2014,0,3,"F",3421
"3103","55_43_20168",55,43,20168,2001,2006,2011,2017,4,"M",1432
"3104","55_43_20171",55,43,20171,2004,2009,2014,0,3,"M",3412
"3105","55_43_20189",55,43,20189,2004,2009,2014,0,3,"F",4321
"3106","55_43_20202",55,43,20202,2000,2005,2010,2015,4,"M",4213
"3107","55_43_20219",55,43,20219,2000,2005,2010,2015,4,"F",3412
"3108","55_43_20246",55,43,20246,2000,2005,2010,2016,4,"M",1423
"3109","55_43_20272",55,43,20272,2001,2006,2011,2016,4,"M",2143
"3110","55_43_20276",55,43,20276,2002,2007,2012,2018,4,"F",1432
"3111","55_43_20288",55,43,20288,2000,2005,2010,2016,4,"M",1324
"3112","55_43_20290",55,43,20290,2004,2009,2014,0,3,"M",3241
"3113","55_43_20292",55,43,20292,2003,2008,2013,0,3,"F",2143
"3114","55_43_20297",55,43,20297,2002,2007,2012,2018,4,"M",3124
"3115","55_43_20308",55,43,20308,2004,2009,2014,0,3,"F",3142
"3116","55_43_20324",55,43,20324,2004,2009,2014,0,3,"F",4213
"3117","55_43_20325",55,43,20325,2000,2005,2010,2016,4,"M",1324
"3118","55_43_20328",55,43,20328,2001,2006,2011,2017,4,"F",2431
"3119","55_43_20335",55,43,20335,2003,2008,2013,0,3,"M",4213
"3120","55_43_20345",55,43,20345,2004,2009,2014,0,3,"M",2431
"3121","55_43_20350",55,43,20350,2003,2008,2013,2019,4,"F",1342
"3122","55_43_20352",55,43,20352,2002,2007,2012,2019,4,"F",1342
"3123","55_43_20358",55,43,20358,2004,2009,2014,0,3,"F",2134
"3124","55_43_20370",55,43,20370,2001,2006,2011,2018,4,"F",4132
"3125","55_43_20381",55,43,20381,2002,2007,2012,2018,4,"M",2314
"3126","55_43_20405",55,43,20405,2002,2007,2012,2018,4,"M",2413
"3127","55_43_20410",55,43,20410,2003,2008,2013,0,3,"F",4132
"3128","55_43_20418",55,43,20418,2001,2006,2011,2017,4,"M",4132
"3129","55_43_20419",55,43,20419,2002,2007,2012,2019,4,"F",4321
"3130","55_43_20422",55,43,20422,2004,2009,2014,0,3,"M",3241
"3131","55_43_20423",55,43,20423,2000,2005,2010,2016,4,"F",2431
"3132","55_43_20425",55,43,20425,2000,2005,2010,2016,4,"F",1324
"3133","55_43_20427",55,43,20427,2002,2007,2012,2019,4,"M",1342
"3134","55_43_20428",55,43,20428,2001,2006,2011,2016,4,"M",2134
"3135","55_43_20429",55,43,20429,2002,2007,2012,2018,4,"F",3421
"3136","55_43_20431",55,43,20431,2004,2009,2014,0,3,"M",3214
"3137","55_43_20432",55,43,20432,2003,2008,2013,0,3,"F",4231
"3138","55_43_20433",55,43,20433,2004,2009,2014,0,3,"M",3214
"3139","55_43_20434",55,43,20434,2000,2005,2010,2015,4,"F",2341
"3140","55_43_20439",55,43,20439,2000,2005,2010,2016,4,"M",4231
"3141","55_43_20442",55,43,20442,2000,2005,2010,2016,4,"M",4321
"3142","55_43_20448",55,43,20448,2000,2005,2010,2015,4,"M",3124
"3143","55_43_20450",55,43,20450,2000,2005,2010,2016,4,"F",4312
"3144","55_43_20452",55,43,20452,2000,2005,2010,2015,4,"M",2431
"3145","55_43_20455",55,43,20455,2000,2005,2010,2015,4,"F",3214
"3146","55_43_20457",55,43,20457,2001,2006,2011,2017,4,"M",2134
"3147","55_43_20460",55,43,20460,2001,2006,2011,2018,4,"F",4132
"3148","55_43_20461",55,43,20461,2001,2006,2011,2016,4,"M",3241
"3149","55_43_20462",55,43,20462,2001,2006,2011,2017,4,"M",2134
"3150","55_43_20463",55,43,20463,2001,2006,2011,2016,4,"F",1432
"3151","55_43_20465",55,43,20465,2001,2006,2011,2017,4,"M",1243
"3152","55_43_20466",55,43,20466,2001,2006,2011,2017,4,"F",3241
"3153","55_43_20476",55,43,20476,2001,2006,2011,2017,4,"M",2431
"3154","55_43_20499",55,43,20499,2001,2006,2011,2017,4,"M",3412
"3155","55_43_20502",55,43,20502,2002,2007,2012,2019,4,"F",3412
"3156","55_43_20514",55,43,20514,2003,2008,2013,0,3,"F",2413
"3157","55_43_20515",55,43,20515,2003,2008,2013,0,3,"F",1243
"3158","55_43_20517",55,43,20517,2003,2008,2013,0,3,"M",2143
"3159","55_43_20518",55,43,20518,2003,2008,2013,2019,4,"M",3412
"3160","55_43_20525",55,43,20525,2003,2008,2013,0,3,"M",4132
"3161","55_43_20526",55,43,20526,2003,2008,2013,0,3,"M",1243
"3162","55_43_20528",55,43,20528,2003,2008,2013,0,3,"M",3142
"3163","55_43_20529",55,43,20529,2003,2008,2013,0,3,"M",2314
"3164","55_43_20534",55,43,20534,2003,2008,2013,0,3,"M",2413
"3165","55_43_20558",55,43,20558,2004,2009,2014,0,3,"F",2134
"3166","55_43_20559",55,43,20559,2004,2009,2015,0,3,"F",1423
"3167","55_43_20562",55,43,20562,2004,2009,2015,0,3,"F",4321
"3168","55_43_20564",55,43,20564,2004,2009,2014,0,3,"M",4312
"3169","55_43_20565",55,43,20565,2004,2009,2015,0,3,"M",3124
"3170","55_43_20594",55,43,20594,2004,2009,2014,0,3,"M",1432
"3171","55_43_20595",55,43,20595,2004,2009,2015,0,3,"M",1243
"3172","55_45_20015",55,45,20015,2002,2007,2012,2019,4,"F",1423
"3173","55_45_20071",55,45,20071,2004,2009,2014,0,3,"M",2134
"3174","55_45_20072",55,45,20072,2002,2007,2012,2019,4,"M",3124
"3175","55_45_20077",55,45,20077,2004,2009,2014,0,3,"M",1423
"3176","55_45_20087",55,45,20087,2001,2006,2011,2018,4,"F",2134
"3177","55_45_20138",55,45,20138,2000,2005,2010,2015,4,"M",4312
"3178","55_45_20180",55,45,20180,2002,2007,2012,2019,4,"F",2134
"3179","55_45_20199",55,45,20199,2000,2005,2010,2015,4,"F",2431
"3180","55_45_20223",55,45,20223,2001,2006,2011,2017,4,"F",1243
"3181","55_45_20235",55,45,20235,2000,2005,2010,2016,4,"M",2143
"3182","55_45_20236",55,45,20236,2000,2005,2010,2015,4,"M",1342
"3183","55_45_20241",55,45,20241,2001,2006,2011,2017,4,"M",1342
"3184","55_45_20244",55,45,20244,2001,2006,2011,2018,4,"F",4132
"3185","55_45_20283",55,45,20283,2004,2009,2014,0,3,"M",4321
"3186","55_45_20284",55,45,20284,2004,2009,2015,0,3,"F",2413
"3187","55_47_20012",55,47,20012,2000,2005,2010,2015,4,"F",2134
"3188","55_47_20063",55,47,20063,2000,2005,2010,2016,4,"M",1423
"3189","55_47_20066",55,47,20066,2003,2008,2013,0,3,"M",3412
"3190","55_47_20074",55,47,20074,2000,2005,2010,2016,4,"M",3412
"3191","55_47_20078",55,47,20078,2004,2009,2014,0,3,"F",4231
"3192","55_47_20094",55,47,20094,2004,2009,2014,0,3,"M",3124
"3193","55_47_20111",55,47,20111,2000,2005,2010,2016,4,"M",4132
"3194","55_47_20134",55,47,20134,2000,2005,2010,2016,4,"M",2314
"3195","55_47_20203",55,47,20203,2000,2005,2010,2015,4,"F",3142
"3196","55_47_20204",55,47,20204,2003,2008,2013,0,3,"M",3421
"3197","55_47_20227",55,47,20227,2002,2007,2012,2018,4,"F",3142
"3198","55_47_20231",55,47,20231,2002,2007,2012,2019,4,"M",2134
"3199","55_47_20232",55,47,20232,2003,2008,2013,0,3,"M",2413
"3200","55_47_20237",55,47,20237,2003,2008,2013,0,3,"M",2134
"3201","55_47_20242",55,47,20242,2003,2008,2013,2019,4,"M",4321
"3202","55_47_20245",55,47,20245,2004,2009,2015,0,3,"F",3421
"3203","55_47_20256",55,47,20256,2004,2009,2015,0,3,"F",2413
"3204","55_49_20005",55,49,20005,2001,2006,2011,2017,4,"M",2341
"3205","55_49_20007",55,49,20007,2000,2005,2010,2016,4,"F",4123
"3206","55_49_20011",55,49,20011,2000,2005,2010,2015,4,"M",2341
"3207","55_49_20015",55,49,20015,2001,2006,2011,2017,4,"M",3241
"3208","55_49_20026",55,49,20026,2004,2009,2015,0,3,"M",2134
"3209","55_49_20029",55,49,20029,2002,2007,2012,2019,4,"F",1243
"3210","55_49_20030",55,49,20030,2000,2005,2010,2016,4,"M",2341
"3211","55_49_20038",55,49,20038,2003,2008,2013,0,3,"F",3421
"3212","55_49_20044",55,49,20044,2002,2007,2012,2018,4,"F",4132
"3213","55_49_20057",55,49,20057,2003,2008,2013,0,3,"M",3241
"3214","55_49_20061",55,49,20061,2004,2009,2015,0,3,"F",1243
"3215","55_49_20063",55,49,20063,2004,2009,2015,0,3,"F",4132
"3216","55_49_20064",55,49,20064,2000,2005,2010,2016,4,"F",1234
"3217","55_49_20083",55,49,20083,2002,2007,2012,2018,4,"F",3421
"3218","55_49_20085",55,49,20085,2003,2008,2013,0,3,"F",3214
"3219","55_49_20089",55,49,20089,2000,2005,2010,2015,4,"F",2314
"3220","55_49_20092",55,49,20092,2000,2005,2010,2016,4,"M",1432
"3221","55_49_20100",55,49,20100,2003,2008,2013,0,3,"M",2134
"3222","55_49_20128",55,49,20128,2002,2007,2012,2018,4,"F",3421
"3223","55_49_20147",55,49,20147,2000,2005,2010,2015,4,"F",1324
"3224","55_49_20158",55,49,20158,2002,2007,2012,2018,4,"M",4213
"3225","55_49_20159",55,49,20159,2004,2009,2014,0,3,"M",1234
"3226","55_49_20163",55,49,20163,2004,2009,2014,0,3,"F",3241
"3227","55_49_20168",55,49,20168,2001,2006,2011,2017,4,"F",2134
"3228","55_49_20171",55,49,20171,2000,2005,2010,2016,4,"M",3142
"3229","55_49_20174",55,49,20174,2001,2006,2011,2018,4,"M",3142
"3230","55_49_20178",55,49,20178,2001,2006,2011,2017,4,"F",3241
"3231","55_49_20202",55,49,20202,2004,2009,2014,0,3,"M",2431
"3232","55_49_20211",55,49,20211,2004,2009,2015,0,3,"F",2143
"3233","55_49_20213",55,49,20213,2002,2007,2012,2018,4,"F",1432
"3234","55_49_20227",55,49,20227,2001,2006,2011,2017,4,"F",1324
"3235","55_49_20236",55,49,20236,2003,2008,2013,2019,4,"F",1342
"3236","55_49_20237",55,49,20237,2000,2005,2010,2016,4,"F",1423
"3237","55_49_20246",55,49,20246,2003,2008,2013,0,3,"F",2431
