...1,KEY,STATECD,COUNTYCD,PLOT,t0,t1,t2,t3,N_REM,CONDITION,subplot_list,SUBKEY
2916,55_41_20130,55,41,20130,2004,2009,2014,0,3,F,2143,55_41_20130_2004_2
2917,55_41_20131,55,41,20131,2000,2005,2010,2015,4,F,1234,55_41_20131_2000_1
2918,55_41_20132,55,41,20132,2000,2005,2010,2016,4,F,3214,55_41_20132_2000_3
2919,55_41_20133,55,41,20133,2004,2009,2014,0,3,F,2134,55_41_20133_2004_2
2920,55_41_20134,55,41,20134,2002,2007,2012,2018,4,F,1234,55_41_20134_2002_1
2921,55_41_20135,55,41,20135,2003,2008,2013,0,3,F,2413,55_41_20135_2003_2
2922,55_41_20136,55,41,20136,2003,2008,2013,0,3,F,2134,55_41_20136_2003_2
2923,55_41_20137,55,41,20137,2003,2008,2013,2019,4,F,3241,55_41_20137_2003_3
2924,55_41_20138,55,41,20138,2001,2006,2011,2017,4,F,2134,55_41_20138_2001_2
2925,55_41_20141,55,41,20141,2003,2008,2013,2019,4,F,3142,55_41_20141_2003_3
2926,55_41_20142,55,41,20142,2003,2008,2013,2019,4,F,2143,55_41_20142_2003_2
2927,55_41_20149,55,41,20149,2003,2008,2013,0,3,F,1234,55_41_20149_2003_1
2928,55_41_20152,55,41,20152,2001,2006,2011,2018,4,F,1342,55_41_20152_2001_1
2929,55_41_20153,55,41,20153,2003,2008,2013,0,3,F,2134,55_41_20153_2003_2
2930,55_41_20160,55,41,20160,2001,2006,2011,2016,4,F,2341,55_41_20160_2001_2
2931,55_41_20162,55,41,20162,2001,2006,2011,2018,4,F,3142,55_41_20162_2001_3
2932,55_41_20168,55,41,20168,2000,2005,2010,2016,4,M,3241,55_41_20168_2000_3
2933,55_41_20171,55,41,20171,2004,2009,2014,0,3,F,2431,55_41_20171_2004_2
2934,55_41_20175,55,41,20175,2004,2009,2014,0,3,F,1432,55_41_20175_2004_1
2935,55_41_20180,55,41,20180,2001,2006,2011,2017,4,F,4213,55_41_20180_2001_4
2936,55_41_20183,55,41,20183,2004,2009,2014,0,3,F,2143,55_41_20183_2004_2
2937,55_41_20187,55,41,20187,2003,2008,2013,0,3,F,1432,55_41_20187_2003_1
2938,55_41_20189,55,41,20189,2004,2009,2014,0,3,F,4231,55_41_20189_2004_4
2939,55_41_20197,55,41,20197,2000,2005,2010,2015,4,M,1423,55_41_20197_2000_1
2940,55_41_20198,55,41,20198,2000,2005,2010,2016,4,F,1432,55_41_20198_2000_1
2941,55_41_20200,55,41,20200,2003,2008,2013,0,3,F,4231,55_41_20200_2003_4
2942,55_41_20204,55,41,20204,2003,2008,2013,0,3,F,1324,55_41_20204_2003_1
2944,55_41_20209,55,41,20209,2002,2007,2012,2018,4,M,1234,55_41_20209_2002_1
2945,55_41_20210,55,41,20210,2002,2007,2012,2018,4,F,4213,55_41_20210_2002_4
2946,55_41_20212,55,41,20212,2004,2009,2014,0,3,F,1432,55_41_20212_2004_1
2947,55_41_20214,55,41,20214,2004,2009,2015,0,3,F,1324,55_41_20214_2004_1
2948,55_41_20217,55,41,20217,2003,2008,2013,0,3,F,3412,55_41_20217_2003_3
2949,55_41_20218,55,41,20218,2004,2009,2014,0,3,F,1234,55_41_20218_2004_1
2950,55_41_20219,55,41,20219,2000,2005,2010,2016,4,F,1342,55_41_20219_2000_1
2951,55_41_20221,55,41,20221,2004,2009,2014,0,3,F,3214,55_41_20221_2004_3
2953,55_41_20230,55,41,20230,2001,2006,2011,2018,4,F,3421,55_41_20230_2001_3
2954,55_41_20231,55,41,20231,2001,2006,2011,2017,4,F,2341,55_41_20231_2001_2
2955,55_41_20234,55,41,20234,2000,2005,2010,2015,4,F,2314,55_41_20234_2000_2
2956,55_41_20236,55,41,20236,2003,2008,2013,0,3,F,2431,55_41_20236_2003_2
2957,55_41_20238,55,41,20238,2001,2006,2011,2018,4,F,2413,55_41_20238_2001_2
2958,55_41_20241,55,41,20241,2004,2009,2015,0,3,F,1324,55_41_20241_2004_1
2959,55_41_20246,55,41,20246,2003,2008,2013,0,3,F,1234,55_41_20246_2003_1
2960,55_41_20248,55,41,20248,2001,2006,2011,2017,4,F,4213,55_41_20248_2001_4
2961,55_41_20252,55,41,20252,2002,2007,2012,2018,4,M,2143,55_41_20252_2002_2
2962,55_41_20253,55,41,20253,2002,2007,2012,2018,4,F,1423,55_41_20253_2002_1
2963,55_41_20256,55,41,20256,2001,2006,2011,2017,4,F,3124,55_41_20256_2001_3
2964,55_41_20260,55,41,20260,2004,2009,2014,0,3,F,2341,55_41_20260_2004_2
2965,55_41_20262,55,41,20262,2001,2006,2011,2017,4,F,1243,55_41_20262_2001_1
2966,55_41_20264,55,41,20264,2003,2008,2013,0,3,F,3214,55_41_20264_2003_3
2967,55_41_20269,55,41,20269,2003,2008,2013,2019,4,F,1243,55_41_20269_2003_1
2968,55_41_20276,55,41,20276,2002,2007,2012,2018,4,F,3412,55_41_20276_2002_3
2969,55_41_20280,55,41,20280,2001,2006,2011,2018,4,F,1432,55_41_20280_2001_1
2970,55_41_20281,55,41,20281,2002,2007,2012,2018,4,F,4321,55_41_20281_2002_4
2971,55_41_20282,55,41,20282,2003,2008,2013,2019,4,F,2134,55_41_20282_2003_2
2972,55_41_20283,55,41,20283,2001,2006,2011,2017,4,F,4312,55_41_20283_2001_4
2973,55_41_20284,55,41,20284,2001,2006,2011,2016,4,F,2134,55_41_20284_2001_2
2974,55_41_20285,55,41,20285,2003,2008,2013,0,3,F,4321,55_41_20285_2003_4
2975,55_41_20286,55,41,20286,2001,2006,2011,2017,4,F,1324,55_41_20286_2001_1
2976,55_41_20287,55,41,20287,2002,2007,2012,2018,4,M,1243,55_41_20287_2002_1
2977,55_41_20288,55,41,20288,2000,2005,2010,2015,4,F,3214,55_41_20288_2000_3
2978,55_41_20289,55,41,20289,2002,2007,2012,2019,4,F,1243,55_41_20289_2002_1
2979,55_41_20290,55,41,20290,2003,2008,2013,0,3,F,4321,55_41_20290_2003_4
2980,55_41_20291,55,41,20291,2000,2005,2010,2015,4,M,3124,55_41_20291_2000_3
2981,55_41_20292,55,41,20292,2000,2005,2010,2016,4,F,2413,55_41_20292_2000_2
2982,55_41_20293,55,41,20293,2000,2005,2010,2015,4,F,4321,55_41_20293_2000_4
2983,55_41_20294,55,41,20294,2000,2005,2010,2016,4,F,4231,55_41_20294_2000_4
2984,55_41_20296,55,41,20296,2000,2005,2010,2016,4,F,3124,55_41_20296_2000_3
2985,55_41_20297,55,41,20297,2000,2005,2010,2016,4,F,3124,55_41_20297_2000_3
2986,55_41_20298,55,41,20298,2000,2005,2010,2016,4,F,3214,55_41_20298_2000_3
2987,55_41_20299,55,41,20299,2000,2005,2010,2015,4,F,2413,55_41_20299_2000_2
2988,55_41_20300,55,41,20300,2000,2005,2010,2015,4,F,1432,55_41_20300_2000_1
2989,55_41_20302,55,41,20302,2000,2005,2010,2015,4,F,4132,55_41_20302_2000_4
2990,55_41_20303,55,41,20303,2000,2005,2010,2016,4,F,2134,55_41_20303_2000_2
2991,55_41_20304,55,41,20304,2000,2005,2010,2016,4,F,1423,55_41_20304_2000_1
2992,55_41_20305,55,41,20305,2000,2005,2010,2015,4,F,1234,55_41_20305_2000_1
2993,55_41_20307,55,41,20307,2000,2005,2010,2015,4,F,4312,55_41_20307_2000_4
2994,55_41_20308,55,41,20308,2000,2005,2010,2015,4,F,4213,55_41_20308_2000_4
2995,55_41_20310,55,41,20310,2001,2006,2011,2017,4,F,4312,55_41_20310_2001_4
2996,55_41_20311,55,41,20311,2001,2006,2011,2016,4,F,2413,55_41_20311_2001_2
2997,55_41_20312,55,41,20312,2001,2006,2011,2017,4,F,4123,55_41_20312_2001_4
2998,55_41_20315,55,41,20315,2001,2006,2011,2017,4,F,3421,55_41_20315_2001_3
2999,55_41_20316,55,41,20316,2001,2006,2011,2017,4,F,2413,55_41_20316_2001_2
3000,55_41_20317,55,41,20317,2001,2006,2011,2017,4,F,4321,55_41_20317_2001_4
3001,55_41_20318,55,41,20318,2001,2006,2011,2017,4,F,2314,55_41_20318_2001_2
3002,55_41_20319,55,41,20319,2001,2006,2011,2017,4,F,3124,55_41_20319_2001_3
3003,55_41_20321,55,41,20321,2001,2006,2011,2017,4,M,3412,55_41_20321_2001_3
3004,55_41_20322,55,41,20322,2001,2006,2011,2017,4,F,3241,55_41_20322_2001_3
3006,55_41_20324,55,41,20324,2001,2006,2011,2017,4,F,3142,55_41_20324_2001_3
3007,55_41_20325,55,41,20325,2001,2006,2011,2016,4,F,3241,55_41_20325_2001_3
3008,55_41_20326,55,41,20326,2001,2006,2011,2018,4,F,3214,55_41_20326_2001_3
3009,55_41_20341,55,41,20341,2001,2006,2011,2017,4,F,1234,55_41_20341_2001_1
3010,55_41_20342,55,41,20342,2002,2007,2012,2018,4,F,2431,55_41_20342_2002_2
3011,55_41_20343,55,41,20343,2002,2007,2012,2019,4,M,3142,55_41_20343_2002_3
3012,55_41_20344,55,41,20344,2002,2007,2012,2019,4,F,1432,55_41_20344_2002_1
3013,55_41_20345,55,41,20345,2002,2007,2012,2018,4,F,2431,55_41_20345_2002_2
3014,55_41_20346,55,41,20346,2002,2007,2012,2019,4,F,3214,55_41_20346_2002_3
3015,55_41_20347,55,41,20347,2002,2007,2012,2018,4,F,1324,55_41_20347_2002_1
3016,55_41_20348,55,41,20348,2002,2007,2012,2019,4,F,2143,55_41_20348_2002_2
3017,55_41_20350,55,41,20350,2002,2007,2012,2018,4,F,4213,55_41_20350_2002_4
3018,55_41_20352,55,41,20352,2002,2007,2012,2018,4,M,2413,55_41_20352_2002_2
3019,55_41_20353,55,41,20353,2002,2007,2012,2018,4,F,3124,55_41_20353_2002_3
3020,55_41_20354,55,41,20354,2002,2007,2012,2018,4,F,1342,55_41_20354_2002_1
3021,55_41_20355,55,41,20355,2002,2007,2012,2019,4,F,2134,55_41_20355_2002_2
3022,55_41_20356,55,41,20356,2002,2007,2012,2018,4,F,2314,55_41_20356_2002_2
3023,55_41_20357,55,41,20357,2002,2007,2012,2019,4,M,2134,55_41_20357_2002_2
3024,55_41_20358,55,41,20358,2002,2007,2012,2019,4,M,2314,55_41_20358_2002_2
3025,55_41_20359,55,41,20359,2002,2007,2012,2019,4,F,3241,55_41_20359_2002_3
3026,55_41_20360,55,41,20360,2003,2008,2013,0,3,F,2143,55_41_20360_2003_2
3027,55_41_20361,55,41,20361,2003,2008,2013,0,3,F,2134,55_41_20361_2003_2
3028,55_41_20362,55,41,20362,2003,2008,2013,2019,4,F,2134,55_41_20362_2003_2
3029,55_41_20363,55,41,20363,2003,2008,2013,0,3,F,3124,55_41_20363_2003_3
3030,55_41_20364,55,41,20364,2003,2008,2013,0,3,F,4123,55_41_20364_2003_4
3031,55_41_20365,55,41,20365,2003,2008,2013,0,3,M,2341,55_41_20365_2003_2
3032,55_41_20366,55,41,20366,2003,2008,2013,0,3,F,2314,55_41_20366_2003_2
3034,55_41_20370,55,41,20370,2003,2008,2013,0,3,F,3124,55_41_20370_2003_3
3035,55_41_20371,55,41,20371,2003,2008,2013,0,3,F,3124,55_41_20371_2003_3
3036,55_41_20372,55,41,20372,2003,2008,2013,0,3,F,2431,55_41_20372_2003_2
3037,55_41_20373,55,41,20373,2003,2008,2013,2019,4,F,4231,55_41_20373_2003_4
3038,55_41_20374,55,41,20374,2003,2008,2013,0,3,F,1234,55_41_20374_2003_1
3039,55_41_20388,55,41,20388,2003,2008,2013,0,3,F,2134,55_41_20388_2003_2
3040,55_41_20389,55,41,20389,2002,2007,2012,2018,4,F,4312,55_41_20389_2002_4
3041,55_41_20390,55,41,20390,2004,2009,2014,0,3,F,1243,55_41_20390_2004_1
3042,55_41_20391,55,41,20391,2004,2009,2014,0,3,F,3214,55_41_20391_2004_3
3043,55_41_20392,55,41,20392,2004,2009,2014,0,3,F,2134,55_41_20392_2004_2
3044,55_41_20393,55,41,20393,2004,2009,2015,0,3,F,3214,55_41_20393_2004_3
3045,55_41_20395,55,41,20395,2004,2009,2014,0,3,F,4132,55_41_20395_2004_4
3046,55_41_20396,55,41,20396,2004,2009,2015,0,3,F,3124,55_41_20396_2004_3
3047,55_41_20397,55,41,20397,2004,2009,2014,0,3,F,1342,55_41_20397_2004_1
3048,55_41_20398,55,41,20398,2004,2009,2015,0,3,M,1423,55_41_20398_2004_1
3049,55_41_20399,55,41,20399,2004,2009,2014,0,3,F,3142,55_41_20399_2004_3
3050,55_41_20400,55,41,20400,2004,2009,2014,0,3,F,4312,55_41_20400_2004_4
3051,55_41_20401,55,41,20401,2004,2009,2015,0,3,F,2431,55_41_20401_2004_2
3052,55_41_20402,55,41,20402,2004,2009,2014,0,3,F,1423,55_41_20402_2004_1
3053,55_41_20417,55,41,20417,2004,2009,2014,0,3,F,1324,55_41_20417_2004_1
3054,55_41_20418,55,41,20418,2004,2009,2014,0,3,F,4213,55_41_20418_2004_4
3055,55_41_20419,55,41,20419,2004,2009,2014,0,3,F,2134,55_41_20419_2004_2
3056,55_41_20420,55,41,20420,2004,2009,2014,0,3,F,2134,55_41_20420_2004_2
3058,55_41_29015,55,41,29015,2002,2007,2012,2019,4,F,4123,55_41_29015_2002_4
3059,55_41_29016,55,41,29016,2002,2007,2012,2019,4,F,3214,55_41_29016_2002_3
3060,55_41_29017,55,41,29017,2004,2009,2014,0,3,F,4123,55_41_29017_2004_4
3061,55_41_29020,55,41,29020,2000,2005,2010,2016,4,F,4231,55_41_29020_2000_4
3062,55_41_29023,55,41,29023,2000,2005,2010,2016,4,F,2341,55_41_29023_2000_2
3063,55_41_29024,55,41,29024,2004,2009,2015,0,3,F,1234,55_41_29024_2004_1
3064,55_41_29027,55,41,29027,2004,2009,2014,0,3,F,4123,55_41_29027_2004_4
3065,55_41_29029,55,41,29029,2002,2007,2012,2018,4,F,3241,55_41_29029_2002_3
3066,55_41_29030,55,41,29030,2004,2009,2014,0,3,F,1243,55_41_29030_2004_1
3067,55_41_29032,55,41,29032,2004,2009,2015,0,3,F,2413,55_41_29032_2004_2
3068,55_41_29033,55,41,29033,2002,2007,2012,2018,4,F,2413,55_41_29033_2002_2
3069,55_41_29034,55,41,29034,2001,2006,2011,2016,4,F,2431,55_41_29034_2001_2
3070,55_41_29037,55,41,29037,2000,2005,2010,2016,4,F,4132,55_41_29037_2000_4
3071,55_41_29042,55,41,29042,2004,2009,2015,0,3,F,4123,55_41_29042_2004_4
3072,55_41_29045,55,41,29045,2004,2009,2014,0,3,F,3142,55_41_29045_2004_3
3074,55_41_29051,55,41,29051,2000,2005,2010,2015,4,F,3124,55_41_29051_2000_3
3075,55_41_29055,55,41,29055,2002,2007,2012,2019,4,M,4132,55_41_29055_2002_4
3076,55_41_29056,55,41,29056,2000,2005,2010,2016,4,F,4123,55_41_29056_2000_4
3077,55_41_29057,55,41,29057,2001,2006,2011,2017,4,F,1423,55_41_29057_2001_1
3078,55_41_29064,55,41,29064,2003,2008,2013,0,3,M,2431,55_41_29064_2003_2
3079,55_41_29066,55,41,29066,2001,2006,2011,2017,4,F,2143,55_41_29066_2001_2
3081,55_41_29071,55,41,29071,2000,2005,2010,2016,4,F,2134,55_41_29071_2000_2
3082,55_41_29079,55,41,29079,2002,2007,2012,2018,4,F,3241,55_41_29079_2002_3
3084,55_43_20002,55,43,20002,2004,2009,2014,0,3,M,4123,55_43_20002_2004_4
3086,55_43_20039,55,43,20039,2003,2008,2013,2019,4,F,2134,55_43_20039_2003_2
3087,55_43_20044,55,43,20044,2000,2005,2010,2015,4,M,3124,55_43_20044_2000_3
3088,55_43_20054,55,43,20054,2002,2007,2012,2018,4,M,2413,55_43_20054_2002_2
3090,55_43_20081,55,43,20081,2002,2007,2012,2019,4,F,4132,55_43_20081_2002_4
3093,55_43_20092,55,43,20092,2001,2006,2011,2017,4,F,4321,55_43_20092_2001_4
3094,55_43_20113,55,43,20113,2002,2007,2012,2018,4,F,3241,55_43_20113_2002_3
3095,55_43_20119,55,43,20119,2002,2007,2012,2018,4,F,1432,55_43_20119_2002_1
3096,55_43_20121,55,43,20121,2003,2008,2013,0,3,F,3241,55_43_20121_2003_3
3097,55_43_20125,55,43,20125,2003,2008,2013,0,3,M,3412,55_43_20125_2003_3
3099,55_43_20134,55,43,20134,2002,2007,2012,2018,4,F,3412,55_43_20134_2002_3
3100,55_43_20135,55,43,20135,2002,2007,2012,2019,4,F,4213,55_43_20135_2002_4
3102,55_43_20161,55,43,20161,2004,2009,2014,0,3,F,3421,55_43_20161_2004_3
3103,55_43_20168,55,43,20168,2001,2006,2011,2017,4,M,1432,55_43_20168_2001_1
3104,55_43_20171,55,43,20171,2004,2009,2014,0,3,M,3412,55_43_20171_2004_3
3105,55_43_20189,55,43,20189,2004,2009,2014,0,3,F,4321,55_43_20189_2004_4
3107,55_43_20219,55,43,20219,2000,2005,2010,2015,4,F,3412,55_43_20219_2000_3
3109,55_43_20272,55,43,20272,2001,2006,2011,2016,4,M,2143,55_43_20272_2001_2
3110,55_43_20276,55,43,20276,2002,2007,2012,2018,4,F,1432,55_43_20276_2002_1
3112,55_43_20290,55,43,20290,2004,2009,2014,0,3,M,3241,55_43_20290_2004_3
3113,55_43_20292,55,43,20292,2003,2008,2013,0,3,F,2143,55_43_20292_2003_2
3114,55_43_20297,55,43,20297,2002,2007,2012,2018,4,M,3124,55_43_20297_2002_3
3115,55_43_20308,55,43,20308,2004,2009,2014,0,3,F,3142,55_43_20308_2004_3
3116,55_43_20324,55,43,20324,2004,2009,2014,0,3,F,4213,55_43_20324_2004_4
3118,55_43_20328,55,43,20328,2001,2006,2011,2017,4,F,2431,55_43_20328_2001_2
3121,55_43_20350,55,43,20350,2003,2008,2013,2019,4,F,1342,55_43_20350_2003_1
3122,55_43_20352,55,43,20352,2002,2007,2012,2019,4,F,1342,55_43_20352_2002_1
3123,55_43_20358,55,43,20358,2004,2009,2014,0,3,F,2134,55_43_20358_2004_2
3124,55_43_20370,55,43,20370,2001,2006,2011,2018,4,F,4132,55_43_20370_2001_4
3125,55_43_20381,55,43,20381,2002,2007,2012,2018,4,M,2314,55_43_20381_2002_2
3127,55_43_20410,55,43,20410,2003,2008,2013,0,3,F,4132,55_43_20410_2003_4
3128,55_43_20418,55,43,20418,2001,2006,2011,2017,4,M,4132,55_43_20418_2001_4
3129,55_43_20419,55,43,20419,2002,2007,2012,2019,4,F,4321,55_43_20419_2002_4
3131,55_43_20423,55,43,20423,2000,2005,2010,2016,4,F,2431,55_43_20423_2000_2
3132,55_43_20425,55,43,20425,2000,2005,2010,2016,4,F,1324,55_43_20425_2000_1
3135,55_43_20429,55,43,20429,2002,2007,2012,2018,4,F,3421,55_43_20429_2002_3
3136,55_43_20431,55,43,20431,2004,2009,2014,0,3,M,3214,55_43_20431_2004_3
3137,55_43_20432,55,43,20432,2003,2008,2013,0,3,F,4231,55_43_20432_2003_4
3138,55_43_20433,55,43,20433,2004,2009,2014,0,3,M,3214,55_43_20433_2004_3
3139,55_43_20434,55,43,20434,2000,2005,2010,2015,4,F,2341,55_43_20434_2000_2
3142,55_43_20448,55,43,20448,2000,2005,2010,2015,4,M,3124,55_43_20448_2000_3
3143,55_43_20450,55,43,20450,2000,2005,2010,2016,4,F,4312,55_43_20450_2000_4
3145,55_43_20455,55,43,20455,2000,2005,2010,2015,4,F,3214,55_43_20455_2000_3
3147,55_43_20460,55,43,20460,2001,2006,2011,2018,4,F,4132,55_43_20460_2001_4
3148,55_43_20461,55,43,20461,2001,2006,2011,2016,4,M,3241,55_43_20461_2001_3
3149,55_43_20462,55,43,20462,2001,2006,2011,2017,4,M,2134,55_43_20462_2001_2
3150,55_43_20463,55,43,20463,2001,2006,2011,2016,4,F,1432,55_43_20463_2001_1
3151,55_43_20465,55,43,20465,2001,2006,2011,2017,4,M,1243,55_43_20465_2001_1
3152,55_43_20466,55,43,20466,2001,2006,2011,2017,4,F,3241,55_43_20466_2001_3
3154,55_43_20499,55,43,20499,2001,2006,2011,2017,4,M,3412,55_43_20499_2001_3
3155,55_43_20502,55,43,20502,2002,2007,2012,2019,4,F,3412,55_43_20502_2002_3
3156,55_43_20514,55,43,20514,2003,2008,2013,0,3,F,2413,55_43_20514_2003_2
3158,55_43_20517,55,43,20517,2003,2008,2013,0,3,M,2143,55_43_20517_2003_2
3159,55_43_20518,55,43,20518,2003,2008,2013,2019,4,M,3412,55_43_20518_2003_3
3161,55_43_20526,55,43,20526,2003,2008,2013,0,3,M,1243,55_43_20526_2003_1
3162,55_43_20528,55,43,20528,2003,2008,2013,0,3,M,3142,55_43_20528_2003_3
3163,55_43_20529,55,43,20529,2003,2008,2013,0,3,M,2314,55_43_20529_2003_2
3164,55_43_20534,55,43,20534,2003,2008,2013,0,3,M,2413,55_43_20534_2003_2
3165,55_43_20558,55,43,20558,2004,2009,2014,0,3,F,2134,55_43_20558_2004_2
3166,55_43_20559,55,43,20559,2004,2009,2015,0,3,F,1423,55_43_20559_2004_1
3167,55_43_20562,55,43,20562,2004,2009,2015,0,3,F,4321,55_43_20562_2004_4
3168,55_43_20564,55,43,20564,2004,2009,2014,0,3,M,4312,55_43_20564_2004_4
3171,55_43_20595,55,43,20595,2004,2009,2015,0,3,M,1243,55_43_20595_2004_1
3172,55_45_20015,55,45,20015,2002,2007,2012,2019,4,F,1423,55_45_20015_2002_1
3173,55_45_20071,55,45,20071,2004,2009,2014,0,3,M,2134,55_45_20071_2004_2
3176,55_45_20087,55,45,20087,2001,2006,2011,2018,4,F,2134,55_45_20087_2001_2
3179,55_45_20199,55,45,20199,2000,2005,2010,2015,4,F,2431,55_45_20199_2000_2
3180,55_45_20223,55,45,20223,2001,2006,2011,2017,4,F,1243,55_45_20223_2001_1
3182,55_45_20236,55,45,20236,2000,2005,2010,2015,4,M,1342,55_45_20236_2000_1
3183,55_45_20241,55,45,20241,2001,2006,2011,2017,4,M,1342,55_45_20241_2001_1
3184,55_45_20244,55,45,20244,2001,2006,2011,2018,4,F,4132,55_45_20244_2001_4
3185,55_45_20283,55,45,20283,2004,2009,2014,0,3,M,4321,55_45_20283_2004_4
3186,55_45_20284,55,45,20284,2004,2009,2015,0,3,F,2413,55_45_20284_2004_2
3187,55_47_20012,55,47,20012,2000,2005,2010,2015,4,F,2134,55_47_20012_2000_2
3188,55_47_20063,55,47,20063,2000,2005,2010,2016,4,M,1423,55_47_20063_2000_1
3190,55_47_20074,55,47,20074,2000,2005,2010,2016,4,M,3412,55_47_20074_2000_3
3191,55_47_20078,55,47,20078,2004,2009,2014,0,3,F,4231,55_47_20078_2004_4
3192,55_47_20094,55,47,20094,2004,2009,2014,0,3,M,3124,55_47_20094_2004_3
3195,55_47_20203,55,47,20203,2000,2005,2010,2015,4,F,3142,55_47_20203_2000_3
3197,55_47_20227,55,47,20227,2002,2007,2012,2018,4,F,3142,55_47_20227_2002_3
3202,55_47_20245,55,47,20245,2004,2009,2015,0,3,F,3421,55_47_20245_2004_3
3203,55_47_20256,55,47,20256,2004,2009,2015,0,3,F,2413,55_47_20256_2004_2
3205,55_49_20007,55,49,20007,2000,2005,2010,2016,4,F,4123,55_49_20007_2000_4
3206,55_49_20011,55,49,20011,2000,2005,2010,2015,4,M,2341,55_49_20011_2000_2
3207,55_49_20015,55,49,20015,2001,2006,2011,2017,4,M,3241,55_49_20015_2001_3
3208,55_49_20026,55,49,20026,2004,2009,2015,0,3,M,2134,55_49_20026_2004_2
3209,55_49_20029,55,49,20029,2002,2007,2012,2019,4,F,1243,55_49_20029_2002_1
3210,55_49_20030,55,49,20030,2000,2005,2010,2016,4,M,2341,55_49_20030_2000_2
3211,55_49_20038,55,49,20038,2003,2008,2013,0,3,F,3421,55_49_20038_2003_3
3216,55_49_20064,55,49,20064,2000,2005,2010,2016,4,F,1234,55_49_20064_2000_1
3217,55_49_20083,55,49,20083,2002,2007,2012,2018,4,F,3421,55_49_20083_2002_3
3219,55_49_20089,55,49,20089,2000,2005,2010,2015,4,F,2314,55_49_20089_2000_2
3221,55_49_20100,55,49,20100,2003,2008,2013,0,3,M,2134,55_49_20100_2003_2
3222,55_49_20128,55,49,20128,2002,2007,2012,2018,4,F,3421,55_49_20128_2002_3
3223,55_49_20147,55,49,20147,2000,2005,2010,2015,4,F,1324,55_49_20147_2000_1
3224,55_49_20158,55,49,20158,2002,2007,2012,2018,4,M,4213,55_49_20158_2002_4
3225,55_49_20159,55,49,20159,2004,2009,2014,0,3,M,1234,55_49_20159_2004_1
3226,55_49_20163,55,49,20163,2004,2009,2014,0,3,F,3241,55_49_20163_2004_3
3227,55_49_20168,55,49,20168,2001,2006,2011,2017,4,F,2134,55_49_20168_2001_2
3229,55_49_20174,55,49,20174,2001,2006,2011,2018,4,M,3142,55_49_20174_2001_3
3230,55_49_20178,55,49,20178,2001,2006,2011,2017,4,F,3241,55_49_20178_2001_3
3231,55_49_20202,55,49,20202,2004,2009,2014,0,3,M,2431,55_49_20202_2004_2
3233,55_49_20213,55,49,20213,2002,2007,2012,2018,4,F,1432,55_49_20213_2002_1
3234,55_49_20227,55,49,20227,2001,2006,2011,2017,4,F,1324,55_49_20227_2001_1
3235,55_49_20236,55,49,20236,2003,2008,2013,2019,4,F,1342,55_49_20236_2003_1
3236,55_49_20237,55,49,20237,2000,2005,2010,2016,4,F,1423,55_49_20237_2000_1
3237,55_49_20246,55,49,20246,2003,2008,2013,0,3,F,2431,55_49_20246_2003_2
3238,55_49_20258,55,49,20258,2002,2007,2012,2018,4,F,4132,55_49_20258_2002_4
3240,55_49_20263,55,49,20263,2002,2007,2012,2019,4,F,3421,55_49_20263_2002_3
3242,55_49_20278,55,49,20278,2001,2006,2011,2016,4,F,1234,55_49_20278_2001_1
3243,55_49_20279,55,49,20279,2003,2008,2013,0,3,M,1243,55_49_20279_2003_1
3244,55_49_20280,55,49,20280,2001,2006,2011,2017,4,F,1342,55_49_20280_2001_1
3246,55_49_20283,55,49,20283,2000,2005,2010,2016,4,F,2134,55_49_20283_2000_2
3247,55_49_20285,55,49,20285,2000,2005,2010,2015,4,F,2413,55_49_20285_2000_2
3248,55_49_20291,55,49,20291,2000,2005,2010,2016,4,F,2134,55_49_20291_2000_2
3249,55_49_20294,55,49,20294,2000,2005,2010,2015,4,F,4132,55_49_20294_2000_4
3250,55_49_20295,55,49,20295,2001,2006,2011,2017,4,M,2143,55_49_20295_2001_2
3251,55_49_20300,55,49,20300,2001,2006,2011,2017,4,M,1432,55_49_20300_2001_1
3252,55_49_20302,55,49,20302,2001,2006,2011,2016,4,F,4231,55_49_20302_2001_4
3253,55_49_20321,55,49,20321,2001,2006,2011,2017,4,M,1234,55_49_20321_2001_1
3254,55_49_20324,55,49,20324,2002,2007,2012,2019,4,M,1324,55_49_20324_2002_1
3255,55_49_20325,55,49,20325,2002,2007,2012,2018,4,F,3241,55_49_20325_2002_3
3256,55_49_20328,55,49,20328,2002,2007,2012,2019,4,F,4321,55_49_20328_2002_4
3257,55_49_20331,55,49,20331,2002,2007,2012,2019,4,F,1234,55_49_20331_2002_1
3258,55_49_20333,55,49,20333,2002,2007,2012,2018,4,F,2413,55_49_20333_2002_2
3259,55_49_20335,55,49,20335,2003,2008,2013,0,3,F,3214,55_49_20335_2003_3
3261,55_49_20363,55,49,20363,2004,2009,2015,0,3,F,4312,55_49_20363_2004_4
3262,55_49_20364,55,49,20364,2004,2009,2014,0,3,F,3421,55_49_20364_2004_3
3264,55_49_20371,55,49,20371,2004,2009,2014,0,3,F,4312,55_49_20371_2004_4
3265,55_49_20372,55,49,20372,2004,2009,2014,0,3,F,2134,55_49_20372_2004_2
3266,55_5_20007,55,5,20007,2001,2006,2011,2018,4,F,4132,55_5_20007_2001_4
3267,55_5_20016,55,5,20016,2003,2008,2013,2019,4,F,2134,55_5_20016_2003_2
