LandisData	EcoregionDiameterTable


>>Ecoregion	Species	Age	Diameter
212T l_inhard 122 64.483
212T l_inhard 123 64.937
212T l_inhard 124 65.39
212T l_inhard 125 65.844
212T l_inhard 126 66.297
212T l_inhard 127 66.751
212T l_inhard 128 67.204
212T l_inhard 129 67.658
212T l_inhard 130 68.111
212T l_inhard 131 68.565
212T l_inhard 132 69.019
212T l_inhard 133 69.451
212T l_inhard 134 69.884
222L l_inhard 1 2.54
222L l_inhard 2 3.351
222L l_inhard 3 4.162
222L l_inhard 4 4.974
222L l_inhard 5 5.785
222L l_inhard 6 7.376
222L l_inhard 7 8.968
222L l_inhard 8 10.879
222L l_inhard 9 13.151
222L l_inhard 10 13.486
222L l_inhard 11 13.822
222L l_inhard 12 14.158
222L l_inhard 13 14.493
222L l_inhard 14 14.829
222L l_inhard 15 15.165
222L l_inhard 16 15.5
222L l_inhard 17 15.836
222L l_inhard 18 16.172
222L l_inhard 19 16.507
222L l_inhard 20 16.843
222L l_inhard 21 17.179
222L l_inhard 22 17.514
222L l_inhard 23 17.85
222L l_inhard 24 18.322
222L l_inhard 25 18.795
222L l_inhard 26 19.267
222L l_inhard 27 19.739
222L l_inhard 28 20.211
222L l_inhard 29 20.684
222L l_inhard 30 21.156
222L l_inhard 31 21.628
222L l_inhard 32 22.101
222L l_inhard 33 22.573
222L l_inhard 34 23.045
222L l_inhard 35 23.539
222L l_inhard 36 24.032
222L l_inhard 37 24.525
222L l_inhard 38 25.018
222L l_inhard 39 25.511
222L l_inhard 40 26.004
222L l_inhard 41 26.497
222L l_inhard 42 26.991
222L l_inhard 43 27.484
222L l_inhard 44 27.977
222L l_inhard 45 28.459
222L l_inhard 46 28.942
222L l_inhard 47 29.425
222L l_inhard 48 29.907
222L l_inhard 49 30.39
222L l_inhard 50 30.872
222L l_inhard 51 31.355
222L l_inhard 52 31.838
222L l_inhard 53 32.32
222L l_inhard 54 32.803
222L l_inhard 55 33.286
222L l_inhard 56 33.748
222L l_inhard 57 34.211
222L l_inhard 58 34.673
222L l_inhard 59 35.136
222L l_inhard 60 35.598
222L l_inhard 61 36.061
222L l_inhard 62 36.523
222L l_inhard 63 36.986
222L l_inhard 64 37.448
222L l_inhard 65 37.911
222L l_inhard 66 38.373
222L l_inhard 67 38.832
222L l_inhard 68 39.291
222L l_inhard 69 39.75
222L l_inhard 70 40.209
222L l_inhard 71 40.669
222L l_inhard 72 41.128
222L l_inhard 73 41.587
222L l_inhard 74 42.046
222L l_inhard 75 42.505
222L l_inhard 76 42.964
222L l_inhard 77 43.423
222L l_inhard 78 43.867
222L l_inhard 79 44.311
222L l_inhard 80 44.755
222L l_inhard 81 45.199
222L l_inhard 82 45.642
222L l_inhard 83 46.086
222L l_inhard 84 46.53
222L l_inhard 85 46.974
222L l_inhard 86 47.418
222L l_inhard 87 47.861
222L l_inhard 88 48.305
222L l_inhard 89 48.725
222L l_inhard 90 49.144
222L l_inhard 91 49.563
222L l_inhard 92 49.983
222L l_inhard 93 50.402
222L l_inhard 94 50.821
222L l_inhard 95 51.241
222L l_inhard 96 51.66
222L l_inhard 97 52.079
222L l_inhard 98 52.498
222L l_inhard 99 52.918
222L l_inhard 100 53.337
222L l_inhard 101 53.756
222L l_inhard 102 54.298
222L l_inhard 103 54.839
222L l_inhard 104 55.381
222L l_inhard 105 55.922
222L l_inhard 106 56.464
222L l_inhard 107 57.005
222L l_inhard 108 57.546
222L l_inhard 109 58.088
222L l_inhard 110 58.629
222L l_inhard 111 59.124
222L l_inhard 112 59.619
222L l_inhard 113 60.113
222L l_inhard 114 60.608
222L l_inhard 115 61.103
222L l_inhard 116 61.597
222L l_inhard 117 62.092
222L l_inhard 118 62.587
222L l_inhard 119 63.082
222L l_inhard 120 63.576
222L l_inhard 121 64.03
222L l_inhard 122 64.483
222L l_inhard 123 64.937
222L l_inhard 124 65.39
222L l_inhard 125 65.844
222L l_inhard 126 66.297
222L l_inhard 127 66.751
222L l_inhard 128 67.204
222L l_inhard 129 67.658
222L l_inhard 130 68.111
222L l_inhard 131 68.565
222L l_inhard 132 69.019
222L l_inhard 133 69.451
222L l_inhard 134 69.884
222R l_inhard 1 2.54
222R l_inhard 2 3.351
222R l_inhard 3 4.162
222R l_inhard 4 4.974
222R l_inhard 5 5.785
222R l_inhard 6 7.376
222R l_inhard 7 8.968
222R l_inhard 8 10.879
222R l_inhard 9 13.151
222R l_inhard 10 13.486
222R l_inhard 11 13.822
222R l_inhard 12 14.158
222R l_inhard 13 14.493
222R l_inhard 14 14.829
222R l_inhard 15 15.165
222R l_inhard 16 15.5
222R l_inhard 17 15.836
222R l_inhard 18 16.172
222R l_inhard 19 16.507
222R l_inhard 20 16.843
222R l_inhard 21 17.179
222R l_inhard 22 17.514
222R l_inhard 23 17.85
222R l_inhard 24 18.322
222R l_inhard 25 18.795
222R l_inhard 26 19.267
222R l_inhard 27 19.739
222R l_inhard 28 20.211
222R l_inhard 29 20.684
222R l_inhard 30 21.156
222R l_inhard 31 21.628
222R l_inhard 32 22.101
222R l_inhard 33 22.573
222R l_inhard 34 23.045
222R l_inhard 35 23.539
222R l_inhard 36 24.032
222R l_inhard 37 24.525
222R l_inhard 38 25.018
222R l_inhard 39 25.511
222R l_inhard 40 26.004
222R l_inhard 41 26.497
222R l_inhard 42 26.991
222R l_inhard 43 27.484
222R l_inhard 44 27.977
222R l_inhard 45 28.459
222R l_inhard 46 28.942
222R l_inhard 47 29.425
222R l_inhard 48 29.907
222R l_inhard 49 30.39
222R l_inhard 50 30.872
222R l_inhard 51 31.355
222R l_inhard 52 31.838
222R l_inhard 53 32.32
222R l_inhard 54 32.803
222R l_inhard 55 33.286
222R l_inhard 56 33.748
222R l_inhard 57 34.211
222R l_inhard 58 34.673
222R l_inhard 59 35.136
222R l_inhard 60 35.598
222R l_inhard 61 36.061
222R l_inhard 62 36.523
222R l_inhard 63 36.986
222R l_inhard 64 37.448
222R l_inhard 65 37.911
222R l_inhard 66 38.373
222R l_inhard 67 38.832
222R l_inhard 68 39.291
222R l_inhard 69 39.75
222R l_inhard 70 40.209
222R l_inhard 71 40.669
222R l_inhard 72 41.128
222R l_inhard 73 41.587
222R l_inhard 74 42.046
222R l_inhard 75 42.505
222R l_inhard 76 42.964
222R l_inhard 77 43.423
222R l_inhard 78 43.867
222R l_inhard 79 44.311
222R l_inhard 80 44.755
222R l_inhard 81 45.199
222R l_inhard 82 45.642
222R l_inhard 83 46.086
222R l_inhard 84 46.53
222R l_inhard 85 46.974
222R l_inhard 86 47.418
222R l_inhard 87 47.861
222R l_inhard 88 48.305
222R l_inhard 89 48.725
222R l_inhard 90 49.144
222R l_inhard 91 49.563
222R l_inhard 92 49.983
222R l_inhard 93 50.402
222R l_inhard 94 50.821
222R l_inhard 95 51.241
222R l_inhard 96 51.66
222R l_inhard 97 52.079
222R l_inhard 98 52.498
222R l_inhard 99 52.918
222R l_inhard 100 53.337
222R l_inhard 101 53.756
222R l_inhard 102 54.298
222R l_inhard 103 54.839
222R l_inhard 104 55.381
222R l_inhard 105 55.922
222R l_inhard 106 56.464
222R l_inhard 107 57.005
222R l_inhard 108 57.546
222R l_inhard 109 58.088
222R l_inhard 110 58.629
222R l_inhard 111 59.124
222R l_inhard 112 59.619
222R l_inhard 113 60.113
222R l_inhard 114 60.608
222R l_inhard 115 61.103
222R l_inhard 116 61.597
222R l_inhard 117 62.092
222R l_inhard 118 62.587
222R l_inhard 119 63.082
222R l_inhard 120 63.576
222R l_inhard 121 64.03
222R l_inhard 122 64.483
222R l_inhard 123 64.937
222R l_inhard 124 65.39
222R l_inhard 125 65.844
222R l_inhard 126 66.297
222R l_inhard 127 66.751
222R l_inhard 128 67.204
222R l_inhard 129 67.658
222R l_inhard 130 68.111
222R l_inhard 131 68.565
222R l_inhard 132 69.019
222R l_inhard 133 69.451
222R l_inhard 134 69.884
212J l_inhard 1 2.54
212J l_inhard 2 3.351
212J l_inhard 3 4.162
212J l_inhard 4 4.974
212J l_inhard 5 5.785
212J l_inhard 6 7.376
212J l_inhard 7 8.968
212J l_inhard 8 10.879
212J l_inhard 9 13.151
212J l_inhard 10 13.486
212J l_inhard 11 13.822
212J l_inhard 12 14.158
212J l_inhard 13 14.493
212J l_inhard 14 14.829
212J l_inhard 15 15.165
212J l_inhard 16 15.5
212J l_inhard 17 15.836
212J l_inhard 18 16.172
212J l_inhard 19 16.507
212J l_inhard 20 16.843
212J l_inhard 21 17.179
212J l_inhard 22 17.514
212J l_inhard 23 17.85
212J l_inhard 24 18.322
212J l_inhard 25 18.795
212J l_inhard 26 19.267
212J l_inhard 27 19.739
212J l_inhard 28 20.211
212J l_inhard 29 20.684
212J l_inhard 30 21.156
212J l_inhard 31 21.628
212J l_inhard 32 22.101
212J l_inhard 33 22.573
212J l_inhard 34 23.045
212J l_inhard 35 23.539
212J l_inhard 36 24.032
212J l_inhard 37 24.525
212J l_inhard 38 25.018
212J l_inhard 39 25.511
212J l_inhard 40 26.004
212J l_inhard 41 26.497
212J l_inhard 42 26.991
212J l_inhard 43 27.484
212J l_inhard 44 27.977
212J l_inhard 45 28.459
212J l_inhard 46 28.942
212J l_inhard 47 29.425
212J l_inhard 48 29.907
212J l_inhard 49 30.39
212J l_inhard 50 30.872
212J l_inhard 51 31.355
212J l_inhard 52 31.838
212J l_inhard 53 32.32
212J l_inhard 54 32.803
212J l_inhard 55 33.286
212J l_inhard 56 33.748
212J l_inhard 57 34.211
212J l_inhard 58 34.673
212J l_inhard 59 35.136
212J l_inhard 60 35.598
212J l_inhard 61 36.061
212J l_inhard 62 36.523
212J l_inhard 63 36.986
212J l_inhard 64 37.448
212J l_inhard 65 37.911
212J l_inhard 66 38.373
212J l_inhard 67 38.832
212J l_inhard 68 39.291
212J l_inhard 69 39.75
212J l_inhard 70 40.209
212J l_inhard 71 40.669
212J l_inhard 72 41.128
212J l_inhard 73 41.587
212J l_inhard 74 42.046
212J l_inhard 75 42.505
212J l_inhard 76 42.964
212J l_inhard 77 43.423
212J l_inhard 78 43.867
212J l_inhard 79 44.311
212J l_inhard 80 44.755
212J l_inhard 81 45.199
212J l_inhard 82 45.642
212J l_inhard 83 46.086
212J l_inhard 84 46.53
212J l_inhard 85 46.974
212J l_inhard 86 47.418
212J l_inhard 87 47.861
212J l_inhard 88 48.305
212J l_inhard 89 48.725
212J l_inhard 90 49.144
212J l_inhard 91 49.563
212J l_inhard 92 49.983
212J l_inhard 93 50.402
212J l_inhard 94 50.821
212J l_inhard 95 51.241
212J l_inhard 96 51.66
212J l_inhard 97 52.079
212J l_inhard 98 52.498
212J l_inhard 99 52.918
212J l_inhard 100 53.337
212J l_inhard 101 53.756
212J l_inhard 102 54.298
212J l_inhard 103 54.839
212J l_inhard 104 55.381
212J l_inhard 105 55.922
212J l_inhard 106 56.464
212J l_inhard 107 57.005
212J l_inhard 108 57.546
212J l_inhard 109 58.088
212J l_inhard 110 58.629
212J l_inhard 111 59.124
212J l_inhard 112 59.619
212J l_inhard 113 60.113
212J l_inhard 114 60.608
212J l_inhard 115 61.103
212J l_inhard 116 61.597
212J l_inhard 117 62.092
212J l_inhard 118 62.587
212J l_inhard 119 63.082
212J l_inhard 120 63.576
212J l_inhard 121 64.03
212J l_inhard 122 64.483
212J l_inhard 123 64.937
212J l_inhard 124 65.39
212J l_inhard 125 65.844
212J l_inhard 126 66.297
212J l_inhard 127 66.751
212J l_inhard 128 67.204
212J l_inhard 129 67.658
212J l_inhard 130 68.111
212J l_inhard 131 68.565
212J l_inhard 132 69.019
212J l_inhard 133 69.451
212J l_inhard 134 69.884
222M l_inhard 1 2.54
222M l_inhard 2 3.351
222M l_inhard 3 4.162
222M l_inhard 4 4.974
222M l_inhard 5 5.785
222M l_inhard 6 7.376
222M l_inhard 7 8.968
222M l_inhard 8 10.879
222M l_inhard 9 13.151
222M l_inhard 10 13.486
222M l_inhard 11 13.822
222M l_inhard 12 14.158
222M l_inhard 13 14.493
222M l_inhard 14 14.829
222M l_inhard 15 15.165
222M l_inhard 16 15.5
222M l_inhard 17 15.836
222M l_inhard 18 16.172
222M l_inhard 19 16.507
222M l_inhard 20 16.843
222M l_inhard 21 17.179
222M l_inhard 22 17.514
222M l_inhard 23 17.85
222M l_inhard 24 18.322
222M l_inhard 25 18.795
222M l_inhard 26 19.267
222M l_inhard 27 19.739
222M l_inhard 28 20.211
222M l_inhard 29 20.684
222M l_inhard 30 21.156
222M l_inhard 31 21.628
222M l_inhard 32 22.101
222M l_inhard 33 22.573
222M l_inhard 34 23.045
222M l_inhard 35 23.539
222M l_inhard 36 24.032
222M l_inhard 37 24.525
222M l_inhard 38 25.018
222M l_inhard 39 25.511
222M l_inhard 40 26.004
222M l_inhard 41 26.497
222M l_inhard 42 26.991
222M l_inhard 43 27.484
222M l_inhard 44 27.977
222M l_inhard 45 28.459
222M l_inhard 46 28.942
222M l_inhard 47 29.425
222M l_inhard 48 29.907
222M l_inhard 49 30.39
222M l_inhard 50 30.872
222M l_inhard 51 31.355
222M l_inhard 52 31.838
222M l_inhard 53 32.32
222M l_inhard 54 32.803
222M l_inhard 55 33.286
222M l_inhard 56 33.748
222M l_inhard 57 34.211
222M l_inhard 58 34.673
222M l_inhard 59 35.136
222M l_inhard 60 35.598
222M l_inhard 61 36.061
222M l_inhard 62 36.523
222M l_inhard 63 36.986
222M l_inhard 64 37.448
222M l_inhard 65 37.911
222M l_inhard 66 38.373
222M l_inhard 67 38.832
222M l_inhard 68 39.291
222M l_inhard 69 39.75
222M l_inhard 70 40.209
222M l_inhard 71 40.669
222M l_inhard 72 41.128
222M l_inhard 73 41.587
222M l_inhard 74 42.046
222M l_inhard 75 42.505
222M l_inhard 76 42.964
222M l_inhard 77 43.423
222M l_inhard 78 43.867
222M l_inhard 79 44.311
222M l_inhard 80 44.755
222M l_inhard 81 45.199
222M l_inhard 82 45.642
222M l_inhard 83 46.086
222M l_inhard 84 46.53
222M l_inhard 85 46.974
222M l_inhard 86 47.418
222M l_inhard 87 47.861
222M l_inhard 88 48.305
222M l_inhard 89 48.725
222M l_inhard 90 49.144
222M l_inhard 91 49.563
222M l_inhard 92 49.983
222M l_inhard 93 50.402
222M l_inhard 94 50.821
222M l_inhard 95 51.241
222M l_inhard 96 51.66
222M l_inhard 97 52.079
222M l_inhard 98 52.498
222M l_inhard 99 52.918
222M l_inhard 100 53.337
222M l_inhard 101 53.756
222M l_inhard 102 54.298
222M l_inhard 103 54.839
222M l_inhard 104 55.381
222M l_inhard 105 55.922
222M l_inhard 106 56.464
222M l_inhard 107 57.005
222M l_inhard 108 57.546
222M l_inhard 109 58.088
222M l_inhard 110 58.629
222M l_inhard 111 59.124
222M l_inhard 112 59.619
222M l_inhard 113 60.113
222M l_inhard 114 60.608
222M l_inhard 115 61.103
222M l_inhard 116 61.597
222M l_inhard 117 62.092
222M l_inhard 118 62.587
222M l_inhard 119 63.082
222M l_inhard 120 63.576
222M l_inhard 121 64.03
222M l_inhard 122 64.483
222M l_inhard 123 64.937
222M l_inhard 124 65.39
222M l_inhard 125 65.844
222M l_inhard 126 66.297
222M l_inhard 127 66.751
222M l_inhard 128 67.204
222M l_inhard 129 67.658
222M l_inhard 130 68.111
222M l_inhard 131 68.565
222M l_inhard 132 69.019
222M l_inhard 133 69.451
222M l_inhard 134 69.884
212K l_inconi 1 2.54
212K l_inconi 2 2.921
212K l_inconi 3 3.302
212K l_inconi 4 3.683
212K l_inconi 5 4.064
212K l_inconi 6 4.445
212K l_inconi 7 4.826
212K l_inconi 8 5.207
212K l_inconi 9 6.114
212K l_inconi 10 7.021
212K l_inconi 11 7.928
212K l_inconi 12 10.197
212K l_inconi 13 12.913
212K l_inconi 14 13.234
212K l_inconi 15 13.555
212K l_inconi 16 13.876
212K l_inconi 17 14.197
212K l_inconi 18 14.518
212K l_inconi 19 14.84
212K l_inconi 20 15.161
212K l_inconi 21 15.482
212K l_inconi 22 15.803
212K l_inconi 23 16.124
212K l_inconi 24 16.445
212K l_inconi 25 16.767
212K l_inconi 26 17.088
212K l_inconi 27 17.409
212K l_inconi 28 17.73
212K l_inconi 29 18.051
212K l_inconi 30 18.494
212K l_inconi 31 18.937
212K l_inconi 32 19.381
212K l_inconi 33 19.824
212K l_inconi 34 20.267
212K l_inconi 35 20.71
212K l_inconi 36 21.153
212K l_inconi 37 21.596
212K l_inconi 38 22.039
212K l_inconi 39 22.482
212K l_inconi 40 22.926
212K l_inconi 41 23.332
212K l_inconi 42 23.738
212K l_inconi 43 24.145
212K l_inconi 44 24.551
212K l_inconi 45 24.957
212K l_inconi 46 25.364
212K l_inconi 47 25.77
212K l_inconi 48 26.177
212K l_inconi 49 26.583
212K l_inconi 50 26.989
212K l_inconi 51 27.396
212K l_inconi 52 27.802
212K l_inconi 53 28.208
212K l_inconi 54 28.582
212K l_inconi 55 28.956
212K l_inconi 56 29.33
212K l_inconi 57 29.704
212K l_inconi 58 30.078
212K l_inconi 59 30.451
212K l_inconi 60 30.825
212K l_inconi 61 31.199
212K l_inconi 62 31.573
212K l_inconi 63 31.947
212K l_inconi 64 32.321
212K l_inconi 65 32.694
212K l_inconi 66 33.068
212K l_inconi 67 33.414
212K l_inconi 68 33.759
212K l_inconi 69 34.104
212K l_inconi 70 34.45
212K l_inconi 71 34.795
212K l_inconi 72 35.14
212K l_inconi 73 35.486
212K l_inconi 74 35.831
212K l_inconi 75 36.176
212K l_inconi 76 36.522
212K l_inconi 77 36.867
212K l_inconi 78 37.212
212K l_inconi 79 37.558
212K l_inconi 80 37.903
212K l_inconi 81 38.248
212K l_inconi 82 38.593
212K l_inconi 83 38.937
212K l_inconi 84 39.281
212K l_inconi 85 39.626
212K l_inconi 86 39.97
212K l_inconi 87 40.315
212K l_inconi 88 40.659
212K l_inconi 89 41.004
212K l_inconi 90 41.348
212K l_inconi 91 41.692
212K l_inconi 92 42.037
212K l_inconi 93 42.381
212K l_inconi 94 42.726
212K l_inconi 95 43.07
212K l_inconi 96 43.415
212K l_inconi 97 43.693
212K l_inconi 98 43.971
212K l_inconi 99 44.249
212K l_inconi 100 44.527
212K l_inconi 101 44.805
212K l_inconi 102 45.083
212K l_inconi 103 45.361
212K l_inconi 104 45.639
212K l_inconi 105 45.917
212K l_inconi 106 46.195
212K l_inconi 107 46.473
212K l_inconi 108 46.751
212K l_inconi 109 47.029
212K l_inconi 110 47.307
212K l_inconi 111 47.585
212K l_inconi 112 47.863
212K l_inconi 113 48.141
212K l_inconi 114 48.419
212K l_inconi 115 48.708
212K l_inconi 116 48.997
212K l_inconi 117 49.286
212K l_inconi 118 49.576
212K l_inconi 119 49.865
212K l_inconi 120 50.154
212K l_inconi 121 50.444
212K l_inconi 122 50.733
212K l_inconi 123 51.022
212K l_inconi 124 51.312
212K l_inconi 125 51.601
212K l_inconi 126 51.89
212K l_inconi 127 52.18
212K l_inconi 128 52.469
212K l_inconi 129 52.758
212K l_inconi 130 53.048
212K l_inconi 131 53.337
212K l_inconi 132 53.626
212K l_inconi 133 53.848
212K l_inconi 134 54.07
212K l_inconi 135 54.292
212K l_inconi 136 54.514
212K l_inconi 137 54.736
212K l_inconi 138 54.958
212K l_inconi 139 55.181
212K l_inconi 140 55.403
212K l_inconi 141 55.625
212K l_inconi 142 55.847
212K l_inconi 143 56.069
212K l_inconi 144 56.291
212K l_inconi 145 56.513
212K l_inconi 146 56.735
212K l_inconi 147 56.957
212K l_inconi 148 57.179
212K l_inconi 149 57.401
212K l_inconi 150 57.623
212K l_inconi 151 57.845
212K l_inconi 152 58.067
212K l_inconi 153 58.289
212K l_inconi 154 58.511
212K l_inconi 155 58.808
212K l_inconi 156 59.104
212K l_inconi 157 59.4
212K l_inconi 158 59.697
212K l_inconi 159 59.993
212K l_inconi 160 60.29
212K l_inconi 161 60.586
212K l_inconi 162 60.883
212K l_inconi 163 61.179
212K l_inconi 164 61.475
212K l_inconi 165 61.772
212K l_inconi 166 62.068
212K l_inconi 167 62.365
212K l_inconi 168 62.661
212K l_inconi 169 62.957
212K l_inconi 170 63.254
212K l_inconi 171 63.55
212K l_inconi 172 63.723
212K l_inconi 173 63.896
212K l_inconi 174 64.07
212K l_inconi 175 64.243
212K l_inconi 176 64.416
212K l_inconi 177 64.589
212K l_inconi 178 64.762
212K l_inconi 179 64.935
212K l_inconi 180 65.108
212K l_inconi 181 65.281
212K l_inconi 182 65.454
212K l_inconi 183 65.627
212K l_inconi 184 65.8
212K l_inconi 185 65.974
212K l_inconi 186 66.147
212K l_inconi 187 66.32
212K l_inconi 188 66.493
212K l_inconi 189 66.666
212K l_inconi 190 66.839
212K l_inconi 191 67.012
212K l_inconi 192 67.185
212K l_inconi 193 67.358
212K l_inconi 194 67.531
212K l_inconi 195 67.704
212K l_inconi 196 67.878
212K l_inconi 197 68.051
212K l_inconi 198 68.224
212K l_inconi 199 68.397
212K l_inconi 200 68.57
212K l_inconi 201 68.743
212K l_inconi 202 68.765
212K l_inconi 203 68.787
212K l_inconi 204 68.808
212K l_inconi 205 68.83
212K l_inconi 206 68.852
212K l_inconi 207 68.874
212K l_inconi 208 68.896
212K l_inconi 209 68.918
212K l_inconi 210 68.939
212K l_inconi 211 68.961
212K l_inconi 212 68.983
212K l_inconi 213 69.005
212K l_inconi 214 69.027
212K l_inconi 215 69.049
212K l_inconi 216 69.071
212K l_inconi 217 69.092
212K l_inconi 218 69.114
212K l_inconi 219 69.136
212K l_inconi 220 69.158
212K l_inconi 221 69.18
212K l_inconi 222 69.202
212K l_inconi 223 69.223
212K l_inconi 224 69.245
212K l_inconi 225 69.267
212K l_inconi 226 69.289
212K l_inconi 227 69.311
212K l_inconi 228 69.333
212K l_inconi 229 69.354
212K l_inconi 230 69.376
212K l_inconi 231 69.398
212K l_inconi 232 69.42
212K l_inconi 233 69.442
212K l_inconi 234 69.464
212K l_inconi 235 69.485
212K l_inconi 236 69.507
212K l_inconi 237 69.529
212K l_inconi 238 69.551
212K l_inconi 239 69.573
212K l_inconi 240 69.595
212K l_inconi 241 69.616
212K l_inconi 242 69.638
212K l_inconi 243 69.66
212K l_inconi 244 69.682
212K l_inconi 245 69.704
212K l_inconi 246 69.726
212K l_inconi 247 69.747
212K l_inconi 248 69.769
212K l_inconi 249 69.791
212K l_inconi 250 69.813
212K l_inconi 251 69.835
212K l_inconi 252 69.857
212K l_inconi 253 69.878
212K l_inconi 254 69.9
212K l_inconi 255 69.922
212K l_inconi 256 69.944
212K l_inconi 257 69.966
212K l_inconi 258 69.988
212K l_inconi 259 70.009
212K l_inconi 260 70.031
212K l_inconi 261 70.053
212K l_inconi 262 70.075
212K l_inconi 263 70.097
212K l_inconi 264 70.119
212K l_inconi 265 70.14
212K l_inconi 266 70.162
212K l_inconi 267 70.184
212K l_inconi 268 70.206
212K l_inconi 269 70.228
212K l_inconi 270 70.25
212K l_inconi 271 70.271
212K l_inconi 272 70.293
212K l_inconi 273 70.315
212K l_inconi 274 70.337
212K l_inconi 275 70.359
212K l_inconi 276 70.381
212K l_inconi 277 70.402
212K l_inconi 278 70.424
212K l_inconi 279 70.446
212K l_inconi 280 70.468
212K l_inconi 281 70.49
212K l_inconi 282 70.512
212K l_inconi 283 70.533
212K l_inconi 284 70.555
212K l_inconi 285 70.577
212K l_inconi 286 70.599
212K l_inconi 287 70.621
212K l_inconi 288 70.643
212K l_inconi 289 70.664
212K l_inconi 290 70.686
212K l_inconi 291 70.708
212K l_inconi 292 70.73
212K l_inconi 293 70.752
212K l_inconi 294 70.774
212K l_inconi 295 70.795
212K l_inconi 296 70.817
212K l_inconi 297 70.839
212K l_inconi 298 70.861
212K l_inconi 299 70.883
212K l_inconi 300 70.905
212K l_inconi 301 70.926
212K l_inconi 302 70.948
212K l_inconi 303 70.97
212K l_inconi 304 70.992
212K l_inconi 305 71.014
212K l_inconi 306 71.036
212K l_inconi 307 71.057
212K l_inconi 308 71.079
212K l_inconi 309 71.101
212K l_inconi 310 71.123
212K l_inconi 311 71.145
212K l_inconi 312 71.167
212K l_inconi 313 71.188
212K l_inconi 314 71.21
212K l_inconi 315 71.232
212K l_inconi 316 71.254
212K l_inconi 317 71.276
212K l_inconi 318 71.298
212K l_inconi 319 71.319
212K l_inconi 320 71.341
212K l_inconi 321 71.363
212K l_inconi 322 71.385
212K l_inconi 323 71.407
212K l_inconi 324 71.429
212K l_inconi 325 71.45
212K l_inconi 326 71.472
212K l_inconi 327 71.494
212K l_inconi 328 71.516
212K l_inconi 329 71.538
212K l_inconi 330 71.56
212K l_inconi 331 71.581
212K l_inconi 332 71.603
212K l_inconi 333 71.625
212K l_inconi 334 71.647
212K l_inconi 335 71.669
212K l_inconi 336 71.691
212K l_inconi 337 71.712
212K l_inconi 338 71.734
212K l_inconi 339 71.756
212K l_inconi 340 71.778
212K l_inconi 341 71.8
212K l_inconi 342 71.822
212K l_inconi 343 71.843
212K l_inconi 344 71.865
212K l_inconi 345 71.887
212K l_inconi 346 71.909
212K l_inconi 347 71.931
